longitude,latitude,region,property_type,property_age,area_sqm,bedrooms,bathrooms,distance_to_center,floor,has_elevator,has_garden,has_parking,price,address
10.066613032738362,35.66795659616,Kairouan,Studio,37,322,5,2,6.48,4,False,False,False,444000,"602 Estrada Fort Suite 709, Kairouan, Tunisia"
8.82650939149023,36.51655661912236,Jendouba,Studio,48,498,1,3,1.95,5,True,False,False,563000,"2155 Smith Wall Apt. 016, Jendouba, Tunisia"
10.520884538627227,33.30672308432037,Medenine,House,12,164,4,1,7.57,0,False,False,False,498000,"760 James Square Apt. 486, Medenine, Tunisia"
11.081023327733565,35.53817215966479,Mahdia,House,34,414,5,3,6.83,0,False,False,False,1597000,"2284 Joseph Skyway Suite 538, Mahdia, Tunisia"
10.786992455496499,35.825271281282554,Monastir,Duplex,36,108,4,1,6.93,1,False,False,True,478000,"90811 Brett Island Suite 615, Monastir, Tunisia"
8.176250355129657,33.9457679761221,Tozeur,House,18,414,5,2,0.84,0,False,True,False,1705000,"425 Anthony Forges, Tozeur, Tunisia"
10.05948581649437,33.91087977548208,Gabès,House,18,71,3,1,5.13,0,False,False,True,188000,"099 Brett Greens Apt. 290, Gabès, Tunisia"
10.487889940649533,33.36092098483163,Medenine,Studio,19,135,5,2,1.16,0,False,False,False,333000,"79729 Mark Hollow, Medenine, Tunisia"
10.426583157456706,32.98020705860319,Tataouine,House,2,339,2,1,5.76,0,False,False,True,923000,"33741 Samuel Cove, Tataouine, Tunisia"
9.535517025142571,35.07227647240386,Sidi Bouzid,Apartment,17,381,6,3,2.28,6,True,False,False,1069000,"92246 Marcus Locks Apt. 454, Sidi Bouzid, Tunisia"
10.132068123922794,35.64590203242923,Kairouan,Apartment,43,332,3,1,8.59,0,False,False,True,515000,"005 Stephen Park, Kairouan, Tunisia"
9.876225851293867,37.29624472813024,Bizerte,Apartment,32,406,5,3,7.48,1,True,False,True,1051000,"3308 Anna Harbors Apt. 458, Bizerte, Tunisia"
10.691637438246726,36.48154598153374,Nabeul,Apartment,17,306,6,2,7.05,4,True,False,False,1175000,"34486 Richards Pike Suite 966, Nabeul, Tunisia"
10.22480031261302,36.87014055514536,Ariana,Apartment,41,180,6,2,9.31,0,False,False,True,605000,"3544 Mccoy Ferry Apt. 114, Ariana, Tunisia"
10.630703356809782,35.82850291922607,Sousse,Apartment,47,373,6,3,6.47,6,False,True,True,1555000,"5711 Antonio Square, Sousse, Tunisia"
10.203417802405198,36.84580013623965,Tunis,House,25,277,4,1,2.52,0,False,False,True,1584000,"51237 Amanda Islands Suite 280, Tunis, Tunisia"
10.179007898005024,36.83609131424202,Tunis,Studio,26,431,4,2,2.06,4,False,False,False,1266000,"800 David Hills Suite 029, Tunis, Tunisia"
8.814513523841038,36.45739714087337,Jendouba,Studio,41,265,2,2,8.2,3,True,False,False,238000,"343 Carter Mill, Jendouba, Tunisia"
10.698322664676555,36.456992510239026,Nabeul,Duplex,13,69,1,3,8.22,0,False,False,True,231000,"9766 Boyd Motorway, Nabeul, Tunisia"
11.01538847952086,35.54014081621043,Mahdia,Apartment,36,49,3,1,2.4,2,False,False,True,134000,"648 Christina Hills Suite 337, Mahdia, Tunisia"
8.801194388584866,34.39351944594692,Gafsa,House,12,98,1,1,9.84,0,False,False,True,210000,"383 Scott Junctions, Gafsa, Tunisia"
10.16717780289186,36.362128738472194,Zaghouan,Penthouse,2,203,1,2,9.46,6,False,False,True,655000,"907 James Harbor Suite 359, Zaghouan, Tunisia"
9.528480670911003,35.058381796263866,Sidi Bouzid,Apartment,4,39,1,1,0.74,2,True,True,True,94000,"16936 Mitchell Shoals Apt. 160, Sidi Bouzid, Tunisia"
9.19515349333661,36.75458857379518,Béja,House,3,62,5,2,4.57,0,False,False,True,201000,"80321 Michael Wall, Béja, Tunisia"
8.740646252334068,36.142453726716774,Kef,Apartment,2,455,3,2,6.29,4,False,False,False,933000,"52232 Murray Parkways, Kef, Tunisia"
10.445697519213853,32.9062980318389,Tataouine,Apartment,36,306,6,1,8.34,6,True,False,True,700000,"1123 Robert Path, Tataouine, Tunisia"
10.170785840218196,36.36970577491337,Zaghouan,Apartment,22,250,3,3,3.37,7,False,False,False,661000,"00870 Jodi Crest Apt. 334, Zaghouan, Tunisia"
11.079946676893448,35.476561904547935,Mahdia,Studio,15,468,6,1,8.12,3,False,False,True,1246000,"40764 Lisa Square, Mahdia, Tunisia"
10.119151177984342,36.85369127113917,Manouba,Apartment,9,262,4,1,6.15,7,False,False,False,815000,"592 Padilla Brook Apt. 905, Manouba, Tunisia"
10.226370491823918,36.81300737914801,Tunis,Duplex,5,259,3,1,2.72,4,True,False,True,1806000,"094 Cristian Shores, Tunis, Tunisia"
10.162073400888772,36.885677609503766,Ariana,Apartment,36,323,3,1,3.74,3,False,True,False,1133000,"633 Mahoney Ports, Ariana, Tunisia"
10.539967498495335,33.31086609221117,Medenine,House,17,416,3,2,9.43,0,False,False,True,1314000,"372 Michael Meadow, Medenine, Tunisia"
10.800939148236218,34.72831119845345,Sfax,House,36,418,5,1,5.94,0,False,False,True,1896000,"8887 Smith Square Suite 357, Sfax, Tunisia"
8.736929720386236,36.527274270646956,Jendouba,Penthouse,35,158,1,1,4.02,2,False,False,True,434000,"5628 Davis Light, Jendouba, Tunisia"
10.48444861556433,32.96141189399452,Tataouine,Apartment,7,279,1,2,5.25,2,True,False,True,522000,"0992 Kerri Summit, Tataouine, Tunisia"
10.734830471705909,34.771503269950735,Sfax,House,27,205,2,3,0.89,0,False,False,True,950000,"17945 Cooper Ways, Sfax, Tunisia"
9.438747635212444,34.993971995355174,Sidi Bouzid,Apartment,8,196,1,3,5.4,3,True,False,True,364000,"6547 Nicole Route, Sidi Bouzid, Tunisia"
10.472869457146084,32.94060384879009,Tataouine,Apartment,21,388,1,2,0.19,0,False,True,True,796000,"2195 Troy Parks, Tataouine, Tunisia"
10.208391907316543,36.7592893101536,Ben Arous,Apartment,21,379,6,1,5.39,4,True,False,True,1602000,"54458 Tracie Common, Ben Arous, Tunisia"
8.754557152496927,36.16313258990333,Kef,House,1,45,6,2,8.36,0,False,True,True,146000,"26311 Kevin Shore, Kef, Tunisia"
10.85391859094396,35.82240796031829,Monastir,Apartment,27,343,4,2,2.81,6,True,False,True,1231000,"9086 Shelton Turnpike, Monastir, Tunisia"
10.703962724656542,36.47094377927022,Nabeul,Apartment,47,395,6,2,7.17,6,False,False,True,1351000,"9279 Miller Orchard, Nabeul, Tunisia"
10.480167748779463,32.89769159827135,Tataouine,Duplex,21,179,3,1,2.64,8,True,False,False,573000,"3760 Elizabeth Corner, Tataouine, Tunisia"
10.445560190110667,32.92742280145261,Tataouine,House,48,38,6,3,7.24,0,False,True,False,108000,"5751 Perez Summit Suite 755, Tataouine, Tunisia"
10.070298630300012,35.71649977768712,Kairouan,Duplex,15,418,3,1,2.87,9,True,False,True,1435000,"60743 Sherri Pine Apt. 006, Kairouan, Tunisia"
8.734563131274806,34.43777533843693,Gafsa,Apartment,15,338,4,3,3.03,4,True,True,False,996000,"10281 Johnson Turnpike, Gafsa, Tunisia"
10.192072480308068,36.81991087493004,Ariana,House,17,83,6,1,3.84,0,False,False,True,482000,"43463 Dawn Throughway, Ariana, Tunisia"
10.78335456068241,36.40746418834369,Nabeul,Apartment,17,412,1,1,2.27,3,False,False,True,1032000,"1680 Dunn Fork Suite 081, Nabeul, Tunisia"
10.870110869831024,35.78853938666441,Monastir,Villa,25,377,5,2,9.89,0,False,False,True,2710000,"21956 Ortiz Field, Monastir, Tunisia"
10.180393202949208,36.72586946743905,Ben Arous,House,13,284,1,3,0.81,0,False,True,True,1396000,"260 Austin Canyon, Ben Arous, Tunisia"
9.475198750771305,34.99270922163975,Sidi Bouzid,House,25,135,4,3,1.25,0,False,False,False,415000,"5514 Joshua Overpass Suite 754, Sidi Bouzid, Tunisia"
10.181975432356554,36.76719198643798,Tunis,Villa,20,343,4,1,6.94,0,False,False,True,2880000,"26864 Anthony Trail, Tunis, Tunisia"
10.129472316407691,36.80901759261011,Manouba,House,10,84,2,1,0.61,0,False,False,True,369000,"616 Peters Dale, Manouba, Tunisia"
8.760191031356351,36.148264737836364,Kef,House,2,326,3,1,1.62,0,False,False,True,938000,"2239 Baker Rue, Kef, Tunisia"
8.969621291647812,33.733200407406535,Kebili,Apartment,47,303,1,2,2.7,9,True,False,True,428000,"999 Smith Hollow Apt. 185, Kebili, Tunisia"
9.84668431880765,37.30319409206729,Bizerte,House,40,418,2,3,2.51,0,False,True,False,1367000,"0959 Armstrong Glen Apt. 959, Bizerte, Tunisia"
8.181768823959132,33.880137145808284,Tozeur,Duplex,37,311,1,3,4.29,2,False,False,True,992000,"1763 Dennis Flats, Tozeur, Tunisia"
10.054358319254613,35.71532045289989,Kairouan,Apartment,18,93,5,2,1.15,6,False,True,False,252000,"606 Clinton Spring Apt. 783, Kairouan, Tunisia"
9.455115775112098,35.06746950992017,Sidi Bouzid,Villa,1,201,6,2,6.76,0,False,False,True,1024000,"578 Campbell Station, Sidi Bouzid, Tunisia"
8.178940150983106,33.92082980243705,Tozeur,House,14,146,2,3,9.45,0,False,True,False,434000,"582 Lisa Junctions Apt. 951, Tozeur, Tunisia"
8.700816182428042,36.219639590822574,Kef,House,48,235,2,1,4.18,0,False,False,True,452000,"54341 David Mountains, Kef, Tunisia"
10.064191324502413,33.87019521686549,Gabès,Apartment,1,204,4,2,5.91,3,False,False,False,560000,"809 Ryan Courts Suite 315, Gabès, Tunisia"
10.822435560093465,35.82373501334383,Monastir,House,46,416,1,2,2.82,0,False,True,False,1494000,"72264 Sherry Fort Suite 697, Monastir, Tunisia"
10.230598151510584,36.793323485743215,Ben Arous,Apartment,0,389,1,3,2.23,3,False,False,True,1136000,"67544 Elizabeth Neck Suite 662, Ben Arous, Tunisia"
8.83039772649624,35.20870625299843,Kasserine,Apartment,21,166,1,2,4.28,9,True,False,True,281000,"4643 Atkinson Summit Apt. 327, Kasserine, Tunisia"
9.338664387445398,36.11370103076256,Siliana,House,47,290,6,1,9.67,0,False,False,True,501000,"810 Lowery Manors, Siliana, Tunisia"
10.668802421806495,35.80132821955395,Sousse,Apartment,36,419,3,2,7.29,4,True,False,False,989000,"658 Jeff Pass, Sousse, Tunisia"
10.6677824118386,35.826267866823095,Sousse,Villa,13,412,5,1,9.33,0,False,False,True,3184000,"94207 Michelle Squares Suite 580, Sousse, Tunisia"
10.07175061285698,36.857926998810086,Manouba,Apartment,16,301,1,1,9.4,6,True,False,False,612000,"67951 Angela Fall, Manouba, Tunisia"
8.159043110062202,33.874170693141885,Tozeur,Apartment,7,142,3,2,1.84,7,True,False,True,370000,"913 Michael Cliffs Suite 749, Tozeur, Tunisia"
10.08627856463287,36.79592442016153,Manouba,Villa,44,406,4,2,7.71,0,False,True,True,2154000,"3974 Sandra Mews, Manouba, Tunisia"
8.789557647275151,36.527399889771196,Jendouba,Apartment,8,59,4,2,8.7,8,True,False,False,114000,"17054 Henry Garden, Jendouba, Tunisia"
10.077535321354778,36.80603936173603,Manouba,House,34,164,2,1,9.87,0,False,False,True,417000,"10075 Dennis Ridge, Manouba, Tunisia"
8.741388616016529,36.2203804798609,Kef,Apartment,25,289,2,3,6.4,9,True,False,True,542000,"996 Nicholas Plains Suite 073, Kef, Tunisia"
9.475600643750381,35.04578694951581,Sidi Bouzid,Apartment,1,85,4,1,6.08,5,True,True,True,209000,"13122 Zachary Spring Apt. 738, Sidi Bouzid, Tunisia"
10.148759423566418,35.71399863910321,Kairouan,Apartment,11,345,1,1,8.49,6,True,True,True,703000,"0380 Emily Orchard, Kairouan, Tunisia"
10.670902877925029,35.831896151750165,Sousse,House,13,159,5,3,1.63,0,False,False,True,1152000,"401 Grimes Village, Sousse, Tunisia"
9.866682345663826,37.22490255033653,Bizerte,Apartment,12,426,3,2,5.22,2,False,True,True,1074000,"83822 Laura Brooks Suite 523, Bizerte, Tunisia"
9.380880675827395,36.10646644545079,Siliana,House,33,131,6,1,2.25,0,False,False,True,335000,"574 Wilson Roads Apt. 006, Siliana, Tunisia"
10.121304793870712,35.65769263489803,Kairouan,Apartment,17,440,4,2,7.32,9,True,False,False,793000,"992 Richard Orchard, Kairouan, Tunisia"
10.751425239847888,34.73795694985746,Sfax,Duplex,31,480,2,1,0.1,3,False,False,False,2009000,"212 Jonathan Lodge, Sfax, Tunisia"
10.2403836899847,36.83889608541318,Ariana,Apartment,14,399,5,1,0.3,0,False,False,True,1767000,"226 Leah Wall, Ariana, Tunisia"
10.787940332202211,34.75928860783818,Sfax,Apartment,32,190,2,3,9.53,6,True,False,False,451000,"7183 Rodney Springs Apt. 548, Sfax, Tunisia"
11.01758982903938,35.54845855957785,Mahdia,Apartment,12,433,5,2,9.15,1,False,False,False,1237000,"70756 Phillips Road, Mahdia, Tunisia"
8.699847411953263,36.14922005368088,Kef,Villa,22,450,1,3,5.92,0,False,False,True,1601000,"167 Rachael Mission Suite 270, Kef, Tunisia"
10.411862819440344,32.95415059546211,Tataouine,Villa,4,143,3,2,9.76,0,False,False,True,546000,"2840 Henderson Curve Apt. 141, Tataouine, Tunisia"
10.217570853214422,36.74227753196223,Ben Arous,House,18,481,4,3,3.19,0,False,False,False,2265000,"40559 Woods View, Ben Arous, Tunisia"
11.044562912458048,35.52214044371353,Mahdia,Apartment,34,379,1,2,4.9,5,False,False,True,911000,"8504 Patricia Trace, Mahdia, Tunisia"
9.20596607186564,36.74429383556667,Béja,Apartment,47,43,3,3,9.34,8,False,False,False,72000,"5042 Anderson Port, Béja, Tunisia"
10.095989374438417,36.81919109922633,Manouba,Apartment,30,424,6,2,4.35,9,False,False,False,1267000,"3378 Mackenzie Corners Apt. 620, Manouba, Tunisia"
10.13887959395899,35.71932296219996,Kairouan,Villa,21,270,3,2,8.96,0,False,False,True,1146000,"2641 Veronica Passage, Kairouan, Tunisia"
10.868395563013275,35.73747309723439,Monastir,Apartment,2,203,2,3,7.66,7,True,True,False,833000,"599 Daniel Harbor, Monastir, Tunisia"
10.498077019549793,33.359854447376556,Medenine,House,35,319,2,1,1.96,0,False,False,False,1026000,"605 Stephen Ways, Medenine, Tunisia"
8.106496141540104,33.9280195161883,Tozeur,Apartment,12,301,6,1,7.45,2,True,False,False,701000,"31837 Long Passage, Tozeur, Tunisia"
10.074413616719193,36.85769449216202,Manouba,Apartment,26,292,3,3,9.79,9,False,False,False,608000,"582 Johnson Forks, Manouba, Tunisia"
11.074004367912375,35.45629098132564,Mahdia,Apartment,16,237,4,1,9.79,3,True,False,True,595000,"59456 Mark Mews Apt. 383, Mahdia, Tunisia"
9.497555731320961,35.08550959932123,Sidi Bouzid,Penthouse,19,371,4,3,5.17,2,False,True,True,1479000,"612 Christopher Springs, Sidi Bouzid, Tunisia"
11.079095371006828,35.47985685591377,Mahdia,Villa,31,306,4,3,9.9,0,False,False,False,1621000,"72010 Jennifer Tunnel, Mahdia, Tunisia"
8.920156254625873,33.7378330153933,Kebili,House,6,239,1,3,4.66,0,False,True,True,613000,"9270 Elizabeth Key Suite 304, Kebili, Tunisia"
8.949343253254783,33.66061997667061,Kebili,Apartment,7,212,5,1,6.29,1,True,False,False,435000,"14127 Spence Lodge Apt. 283, Kebili, Tunisia"
10.4062120624199,32.910621640699055,Tataouine,Studio,20,429,4,2,2.39,0,False,True,True,909000,"7549 Tracy Hills, Tataouine, Tunisia"
10.139747688121833,33.87056665428788,Gabès,Apartment,14,414,2,2,4.67,2,True,False,True,907000,"95602 Brianna Wells Apt. 898, Gabès, Tunisia"
9.482732329704346,35.05726357419151,Sidi Bouzid,House,1,144,2,1,3.82,0,False,False,True,414000,"0500 James Street Suite 646, Sidi Bouzid, Tunisia"
8.733264790258724,36.469861098854544,Jendouba,House,49,37,4,1,9.3,0,False,False,False,58000,"984 Mills Crossing, Jendouba, Tunisia"
10.069379928858154,33.89119294268198,Gabès,Duplex,47,482,4,1,7.26,6,True,True,False,1710000,"243 Nelson Tunnel Apt. 136, Gabès, Tunisia"
9.220782675357427,36.765324332519164,Béja,Penthouse,28,323,5,1,1.75,1,True,False,False,1468000,"458 Wesley Stravenue, Béja, Tunisia"
8.781298098137075,34.43849704448701,Gafsa,Villa,49,350,4,1,3.37,0,False,False,True,1650000,"05183 Darrell Radial Suite 444, Gafsa, Tunisia"
10.090107468312544,33.86610470259538,Gabès,Apartment,6,457,2,1,5.11,3,True,True,False,1184000,"4726 Frank Camp, Gabès, Tunisia"
10.869342219408622,35.81140491680794,Monastir,Apartment,23,274,4,2,9.23,8,False,True,False,761000,"83294 Brian Centers, Monastir, Tunisia"
8.848410969843327,35.19035260298866,Kasserine,Villa,0,168,6,3,9.55,0,False,False,True,895000,"64412 Gould Green, Kasserine, Tunisia"
8.736803333878989,36.210509394338175,Kef,House,27,311,3,1,8.32,0,False,False,True,594000,"179 Leblanc Station, Kef, Tunisia"
8.84712132917419,35.197082746360394,Kasserine,Penthouse,7,354,6,3,9.56,5,True,False,True,1509000,"81089 Grimes Mall, Kasserine, Tunisia"
10.223851200820583,36.89459096340706,Ariana,House,27,435,6,3,7.41,0,False,False,True,2096000,"129 Anthony Locks Suite 315, Ariana, Tunisia"
11.016854152121908,35.454957754460004,Mahdia,Apartment,12,375,4,2,2.88,4,False,True,False,1421000,"175 Nicole Points, Mahdia, Tunisia"
10.663616638689348,35.78253368665695,Sousse,House,48,491,6,1,7.89,0,False,False,True,1999000,"66154 Meghan Springs Suite 861, Sousse, Tunisia"
10.522706342140918,33.377146552325854,Medenine,House,23,315,2,3,1.75,0,False,False,True,1139000,"871 Allen Extension Suite 692, Medenine, Tunisia"
10.19015135568832,36.42675034549061,Zaghouan,House,35,349,1,2,8.75,0,False,True,True,775000,"2349 Brian Glen, Zaghouan, Tunisia"
10.142188337508703,36.82542297363629,Tunis,Studio,24,160,5,2,6.56,7,False,True,False,467000,"49407 Natasha Flat, Tunis, Tunisia"
10.178514091934549,36.79007054597667,Ben Arous,Apartment,27,491,4,2,8.1,4,False,False,True,1263000,"72966 George Crossing Suite 833, Ben Arous, Tunisia"
9.343239825192859,36.08375003640727,Siliana,House,25,144,4,2,7.91,0,False,False,True,374000,"069 Oneal Extension Suite 034, Siliana, Tunisia"
10.192572185396855,36.78582149457519,Ben Arous,Apartment,43,276,5,3,5.46,1,True,False,True,1013000,"66444 Caroline Island, Ben Arous, Tunisia"
8.981217945292451,33.69643267270225,Kebili,Apartment,37,73,1,3,2.04,1,True,True,True,152000,"7824 Perkins Passage, Kebili, Tunisia"
10.76658998263568,34.777099397302955,Sfax,Penthouse,0,273,4,1,7.01,9,True,False,True,1634000,"766 Joseph Alley Apt. 484, Sfax, Tunisia"
10.067527167455065,36.83397383150412,Manouba,Apartment,28,216,3,3,1.13,4,False,True,True,792000,"667 Collins Summit, Manouba, Tunisia"
10.218946027200783,36.87849662778019,Ariana,Apartment,25,456,4,3,8.25,9,False,False,True,1441000,"35348 Dalton Mountain Apt. 959, Ariana, Tunisia"
9.891608197195112,37.263825823549574,Bizerte,House,24,371,2,3,2.91,0,False,False,True,1180000,"913 Klein Lake, Bizerte, Tunisia"
8.736023623263996,34.41243201754506,Gafsa,House,12,450,6,1,9.74,0,False,False,True,1251000,"2723 Amber Crescent, Gafsa, Tunisia"
10.136708790692715,36.76682588094361,Tunis,House,46,331,1,3,2.16,0,False,False,False,1324000,"723 Christian Mountain Apt. 948, Tunis, Tunisia"
10.074751303967641,35.66364366807245,Kairouan,Villa,28,200,5,2,6.1,0,False,True,False,1141000,"19829 Washington Bypass, Kairouan, Tunisia"
9.436700566426447,35.012947790957675,Sidi Bouzid,Apartment,36,32,6,3,1.75,1,True,False,False,79000,"376 Wright Heights, Sidi Bouzid, Tunisia"
8.76580097048143,34.44931246671366,Gafsa,Studio,23,498,1,2,5.18,7,True,True,True,693000,"4730 Justin Village Apt. 642, Gafsa, Tunisia"
9.856129747340292,37.25741117978552,Bizerte,House,5,441,5,2,9.42,0,False,False,False,1293000,"3575 John Avenue Suite 486, Bizerte, Tunisia"
9.480345868837093,35.07477558956038,Sidi Bouzid,Villa,29,242,6,1,5.78,0,False,False,True,1114000,"5855 Alexander Divide Suite 717, Sidi Bouzid, Tunisia"
10.409931856029909,32.915663295485956,Tataouine,House,36,345,6,3,0.76,0,False,True,True,1368000,"5630 Zachary Mills, Tataouine, Tunisia"
10.430550157102395,32.96914294050827,Tataouine,Apartment,45,401,3,2,1.36,6,False,False,True,831000,"544 Fowler Spur, Tataouine, Tunisia"
9.53162511722325,35.000086010867975,Sidi Bouzid,Apartment,37,499,5,1,7.08,8,True,False,False,913000,"842 Hale Route Suite 159, Sidi Bouzid, Tunisia"
11.031399195023079,35.50058510809005,Mahdia,Apartment,45,72,4,2,8.58,5,False,True,True,187000,"47130 Laura Wall Apt. 484, Mahdia, Tunisia"
10.483673702985827,33.34287749152568,Medenine,Apartment,37,384,4,3,1.48,5,False,False,True,1237000,"6498 Davis Valleys, Medenine, Tunisia"
8.794956853389847,34.43017399094692,Gafsa,Apartment,35,357,5,2,2.16,0,False,False,True,879000,"6262 Michelle Spurs, Gafsa, Tunisia"
11.042834457520215,35.457017035213354,Mahdia,Villa,46,92,3,3,9.31,0,False,False,False,403000,"2495 Orr Pine Apt. 058, Mahdia, Tunisia"
10.468778965188246,33.30335254922892,Medenine,Apartment,38,119,4,3,4.03,0,False,False,True,325000,"99349 Phillip Trafficway, Medenine, Tunisia"
11.052715767201695,35.516329107605266,Mahdia,Apartment,1,413,4,1,4.5,8,False,True,True,1685000,"676 Matthew Landing Apt. 307, Mahdia, Tunisia"
10.078679194422186,35.68095398603563,Kairouan,Villa,11,176,1,2,9.84,0,False,False,True,647000,"0834 Eric Gateway, Kairouan, Tunisia"
10.70558184790024,36.46130144774807,Nabeul,House,23,55,5,2,8.34,0,False,False,False,221000,"14730 Gibbs Loop, Nabeul, Tunisia"
8.757003921012052,36.51624891535296,Jendouba,Apartment,21,52,1,3,7.3,0,False,True,True,102000,"128 Heather Highway Suite 570, Jendouba, Tunisia"
10.546571274999737,33.34664858777836,Medenine,House,40,88,5,3,1.52,0,False,False,True,351000,"058 Jennifer Creek Apt. 154, Medenine, Tunisia"
10.800530192798297,35.80736873709304,Monastir,Villa,41,287,2,3,2.01,0,False,False,False,2055000,"29550 Jacobson Springs Suite 050, Monastir, Tunisia"
11.03063682380197,35.491671065703784,Mahdia,House,0,46,6,2,5.93,0,False,False,True,225000,"1205 Victoria Causeway Suite 433, Mahdia, Tunisia"
10.785275287869705,34.72227471832574,Sfax,Apartment,24,439,6,2,2.92,3,False,True,True,1966000,"864 Harris Extensions, Sfax, Tunisia"
10.520875792034907,33.3786818114965,Medenine,Apartment,27,440,1,3,9.81,6,True,True,False,927000,"541 Johnson Stream, Medenine, Tunisia"
10.12652214570523,33.87960935187947,Gabès,Apartment,16,194,5,2,6.15,0,False,True,True,614000,"069 Margaret Station, Gabès, Tunisia"
10.602069963022378,35.85768880637568,Sousse,House,21,71,2,2,7.27,0,False,True,False,244000,"608 Meyer Gateway, Sousse, Tunisia"
10.119189543338146,33.86530876132627,Gabès,Apartment,40,133,5,1,7.97,6,True,False,True,314000,"3883 Hunter Street, Gabès, Tunisia"
10.092969693310696,35.697931332394056,Kairouan,Apartment,29,205,6,3,3.08,3,True,False,True,588000,"70449 Sara Locks, Kairouan, Tunisia"
8.803343342302242,36.521776528186166,Jendouba,Apartment,45,102,4,3,7.19,5,True,False,True,184000,"75118 Annette Station, Jendouba, Tunisia"
10.468045803130037,32.9022180606938,Tataouine,Apartment,45,290,1,2,3.58,5,False,True,False,484000,"608 Jessica Keys Apt. 020, Tataouine, Tunisia"
10.61469522764116,35.79109944606751,Sousse,House,4,424,2,1,1.27,0,False,False,False,2150000,"915 Davis Villages Suite 637, Sousse, Tunisia"
10.848402114336002,35.79972485780843,Monastir,Villa,3,47,3,2,8.18,0,False,False,True,304000,"46349 Allison Parkway Suite 600, Monastir, Tunisia"
10.116194233613944,36.40522579279038,Zaghouan,Apartment,2,322,5,2,5.12,8,True,False,True,940000,"0450 Brandt Village Apt. 850, Zaghouan, Tunisia"
9.218562817051035,36.7227368110173,Béja,Apartment,29,243,4,3,6.8,1,False,False,False,513000,"79126 Benton Drive Apt. 933, Béja, Tunisia"
9.353459021597438,36.113759119720235,Siliana,House,48,403,4,3,5.61,0,False,False,True,855000,"5192 Michael Spur, Siliana, Tunisia"
8.7618526523324,36.14118107717094,Kef,Apartment,44,107,2,2,7.3,0,False,False,False,141000,"70028 Harvey Lights, Kef, Tunisia"
10.786223187817628,35.78187624559187,Monastir,Duplex,17,122,3,2,6.04,7,True,False,True,638000,"8017 Caitlyn Garden, Monastir, Tunisia"
10.85964542148917,35.736689609207716,Monastir,Apartment,47,265,1,1,0.76,1,True,False,False,726000,"853 Miller Canyon Suite 665, Monastir, Tunisia"
10.512375832512955,33.35552398932484,Medenine,House,43,372,5,1,1.62,0,False,True,True,1605000,"726 Whitney Terrace, Medenine, Tunisia"
9.489361478187433,35.05029662914628,Sidi Bouzid,Apartment,49,457,6,3,7.2,1,True,True,False,954000,"091 Kathleen Point, Sidi Bouzid, Tunisia"
8.687908590842,36.213101129908175,Kef,Apartment,19,84,3,3,4.27,6,False,False,True,141000,"635 Nelson Unions Apt. 965, Kef, Tunisia"
8.697276897566796,36.15688014998263,Kef,Penthouse,10,206,2,3,8.28,2,False,True,False,653000,"4443 Thompson Lights Apt. 392, Kef, Tunisia"
10.538993332435066,33.297984680164326,Medenine,Duplex,4,487,2,2,8.33,1,False,False,False,1993000,"059 Albert Points, Medenine, Tunisia"
9.501549422998494,35.045990953532275,Sidi Bouzid,Apartment,16,51,3,3,1.67,3,False,True,False,125000,"2004 Clay Lake, Sidi Bouzid, Tunisia"
11.081461344342511,35.511533520177615,Mahdia,House,11,90,2,2,6.93,0,False,False,True,304000,"541 Francis Summit, Mahdia, Tunisia"
10.154764281893488,36.41885324154365,Zaghouan,Studio,35,278,1,3,3.66,2,True,False,False,419000,"02496 Richardson Burgs, Zaghouan, Tunisia"
8.811878562371694,35.181324290575056,Kasserine,Apartment,14,39,3,3,8.78,2,False,False,True,81000,"43005 Brown Alley, Kasserine, Tunisia"
10.796365188738763,34.73723029899819,Sfax,House,28,381,2,1,9.53,0,False,False,True,1214000,"04446 Teresa Plains, Sfax, Tunisia"
10.48514577277108,32.8859971321333,Tataouine,House,32,227,3,3,1.99,0,False,True,True,610000,"94826 Kathy Station, Tataouine, Tunisia"
11.037662686665291,35.515450461297085,Mahdia,Duplex,26,195,3,2,6.99,7,True,False,False,697000,"349 Green Park, Mahdia, Tunisia"
10.787049583350932,34.707438529830306,Sfax,Villa,31,62,5,2,1.41,0,False,False,True,501000,"867 Holmes Drives Suite 111, Sfax, Tunisia"
10.221097873314918,36.88426455863427,Ariana,Apartment,37,154,6,3,0.43,1,False,True,True,850000,"0255 Calderon Land Suite 793, Ariana, Tunisia"
10.437726278987192,32.97375968865603,Tataouine,Apartment,13,44,4,2,4.14,8,True,True,False,122000,"336 Juarez Road Suite 128, Tataouine, Tunisia"
11.050288512210878,35.50523714207563,Mahdia,House,39,288,2,3,4.56,0,False,False,False,898000,"620 Patterson Canyon, Mahdia, Tunisia"
11.06586289043018,35.475740018456094,Mahdia,Penthouse,45,37,5,2,0.69,3,False,True,True,266000,"31410 Blackburn Dale, Mahdia, Tunisia"
10.257233348234056,36.71370759564183,Ben Arous,House,9,399,1,3,2.17,0,False,True,True,2065000,"9931 Baker Forge Suite 106, Ben Arous, Tunisia"
10.678154553951178,35.81482604212225,Sousse,Duplex,35,178,4,3,6.5,2,True,False,False,1000000,"6343 Elizabeth Knolls Apt. 775, Sousse, Tunisia"
